0	6	0.5901	0	1
0	6	3.654	0	0
0	6	0.5068	0	0
0	6	3.878	1	1
0	6	0.09126	0	1
0	6	3.738	0	0
0	6	0.1262	1	1
0	6	0.2802	1	1
0	6	0.4488	0	1
0	6	0.3647	0	0
0	6	0.4894	0	1
0	6	0.07609	1	1
0	6	1.003	0	0
0	6	0.2213	0	0
0	6	0.221	1	1
0	6	0.7506	0	0
0	6	1.274	1	1
0	6	0.6175	1	1
0	6	0.5594	1	1
0	6	0.04524	1	1
0	6	0.1502	1	0
0	6	0.2953	0	0
0	6	1.172	1	1
0	6	1.05	0	1
0	6	0.2299	1	1
0	6	3.464	1	1
0	6	0.1772	1	1
0	6	0.2009	0	1
0	6	0.4795	1	0
0	6	3.532	1	1
0	6	0.3089	1	1
0	6	3.762	1	1
0	6	0.5593	0	0
0	6	0.1792	0	1
0	6	0.4309	1	1
0	6	1.064	0	1
0	6	0.8452	0	0
0	6	0.8734	0	1
0	6	3.748	0	0
0	6	0.2822	1	1
0	6	0.7556	1	1
0	6	0.2014	0	1
0	6	0.5222	1	1
0	6	0.4349	1	1
0	6	0.1597	1	0
0	6	3.884	1	1
0	6	0.1274	1	1
0	6	0.1708	1	0
0	6	3.511	0	0
0	6	3.621	0	0
1	6	0.2972	0	1
1	6	1.114	0	1
1	6	0.4902	0	0
1	6	0.03225	1	1
1	6	3.489	1	1
1	6	0.3304	1	1
1	6	3.864	1	1
1	6	0.1196	1	1
1	6	3.596	1	1
1	6	0.7793	1	1
1	6	0.1307	0	0
1	6	1.293	1	1
1	6	0.5043	0	1
1	6	0.4689	1	1
1	6	0.1727	0	0
1	6	1.193	1	1
1	6	0.3	0	0
1	6	3.343	0	0
1	6	1.006	1	0
1	6	0.1249	1	0
1	6	0.6106	0	0
1	6	0.3907	0	0
1	6	3.826	0	0
1	6	0.1133	1	1
1	6	0.1911	1	0
1	6	0.6679	0	0
1	6	0.07388	0	0
1	6	1.219	1	1
1	6	0.9896	1	1
1	6	0.5082	0	0
1	6	0.3441	0	1
1	6	3.543	1	1
1	6	0.6093	1	0
1	6	0.1863	1	0
1	6	0.2391	1	1
1	6	0.2792	0	1
1	6	1.313	0	0
1	6	0.0005703	1	1
1	6	0.9144	1	0
1	6	0.1548	0	0
1	6	0.108	0	0
1	6	0.1281	0	0
1	6	3.991	0	0
1	6	3.592	0	0
1	6	3.462	1	1
1	6	0.1081	0	0
1	6	0.1139	0	0
1	6	3.569	0	0
1	6	0.4123	1	1
1	6	0.4656	1	0
2	6	0.6679	0	0
2	6	0.07336	1	0
2	6	0.997	0	1
2	6	0.709	1	1
2	6	0.3468	1	1
2	6	0.135	1	1
2	6	4.013	0	0
2	6	1	1	1
2	6	0.3004	1	1
2	6	0.6693	0	1
2	6	0.3057	0	1
2	6	0.3764	1	0
2	6	3.793	1	1
2	6	0.4992	0	0
2	6	0.02358	0	1
2	6	0.8446	1	1
2	6	3.781	1	1
2	6	0.4999	0	0
2	6	0.04888	0	0
2	6	0.2787	0	0
2	6	0.6642	0	0
2	6	0.4195	1	0
2	6	0.02487	0	1
2	6	0.3759	0	0
2	6	0.3093	1	0
2	6	0.7716	0	0
2	6	0.1649	1	1
2	6	3.642	1	1
2	6	1.028	1	1
2	6	3.57	0	0
