0	2	3.44	0	0	1.409	1.304
0	2	2.028	0	1	-0.2306	-0.1221
0	2	5.207	0	0	0.9859	0.3789
0	2	1.529	1	1	0.9002	-0.4209
0	2	3.967	0	0	-0.7908	-0.4713
0	2	1.092	0	0	-1.054	-0.6185
0	2	0.582	1	1	-0.6709	-0.8177
0	2	5.611	1	1	-0.5472	-0.2995
0	2	5.6	1	1	-1.196	-1.179
0	2	1.868	1	0	-0.7185	-0.3459
0	2	0.6814	0	0	-0.5418	-0.5183
0	2	3.534	1	0	1.845	-0.007454
0	2	0.512	1	1	-0.6038	-0.3362
0	2	3.597	0	1	-0.727	-0.09871
0	2	1.191	1	1	0.3227	0.1883
0	2	5.28	0	0	0.1709	0.1077
0	2	1.702	1	1	-1.173	-1.841
0	2	0.5961	0	1	-0.9228	-0.5312
0	2	3.24	0	1	1.252	-0.007652
0	2	5.625	1	0	-1.282	0.07918
0	2	1.219	1	0	3.601	-0.1894
0	2	0.2302	1	0	-1.496	-0.9195
0	2	0.3091	1	1	2.016	0.1185
0	2	1.827	0	1	0.1634	0.4062
0	2	0.4846	0	0	-0.3308	-0.06099
0	2	1.941	0	0	0.05843	0.3596
0	2	5.232	1	1	-0.5018	-0.4388
0	2	3.189	1	1	1.423	0.301
0	2	5.279	1	1	-1.194	-0.3277
0	2	3.419	1	0	-0.1926	0.02277
0	2	0.6723	1	1	-1.584	-1.121
0	2	1.811	1	0	-0.8101	-0.1017
0	2	1.691	0	0	-0.7921	-1.384
0	2	0.7375	0	0	-1.512	-1.887
0	2	0.2408	0	1	3.622	0.6276
0	2	0.8517	1	0	1.369	0.6831
0	2	3.553	0	0	-0.8461	-0.3659
0	2	0.8863	1	0	-0.7689	-0.878
0	2	3.714	0	0	-0.9005	-0.5242
0	2	1.908	0	0	-0.5391	-0.4617
0	2	5.364	1	1	-0.9487	-0.8793
0	2	3.741	0	0	0.4792	-0.5891
0	2	0.7688	1	0	-0.2195	3.112
0	2	5.448	1	1	4.243	1.302
0	2	0.3715	0	1	1.345	0.6845
0	2	5.465	1	1	2.262	2.285
0	2	0.3731	0	1	1.733	1.08
0	2	0.6461	0	1	-0.1164	0.829
0	2	0.8381	1	1	0.7868	1.203
0	2	1.927	0	1	2.907	1.561
1	2	5.599	0	0	1.278	1.744
1	2	1.07	1	1	0.07562	-0.09664
1	2	1.813	1	1	-0.6483	-1.668
1	2	0.1934	0	0	0.9823	4.376
1	2	3.417	1	1	1.245	-0.6112
1	2	2.261	0	0	0.7601	-0.05898
1	2	4.852	0	0	1.636	1.381
1	2	1.053	1	0	-1.264	-1.73
1	2	2.12	0	0	-0.8008	-1.333
1	2	2.006	0	1	1.548	1.061
1	2	3.481	0	1	0.5704	-0.3125
1	2	3.513	1	0	0.1251	0.5821
1	2	5.345	0	0	1.729	-0.06262
1	2	1.023	1	0	-0.5649	-0.2894
1	2	5.119	1	0	1.048	1.105
1	2	1.531	1	0	0.2061	-0.6489
1	2	0.6757	1	1	-0.4499	-0.09102
1	2	3.53	1	1	-0.9347	-1.031
1	2	1.894	1	0	-0.2301	-0.195
1	2	0.69	0	0	1.209	0.8204
1	2	1.058	0	0	-0.603	-0.6483
1	2	3.693	0	0	-0.3925	0.0776
1	2	0.6142	1	0	-1.229	-0.7726
1	2	5.24	0	0	2.064	0.7829
1	2	5.389	0	0	-0.7154	-0.1762
1	2	1.872	0	0	-0.8508	-1.066
1	2	2.026	0	1	-0.2166	-0.1534
1	2	0.8899	0	0	-0.06781	-0.1984
1	2	3.599	1	1	-0.3271	0.2259
1	2	1.864	0	1	1.741	1.859
1	2	0.1529	0	1	0.9176	0.6637
1	2	3.544	1	0	-0.4426	-0.1434
1	2	0.4978	1	0	-0.6281	-1.707
1	2	5.268	1	1	-1.289	-0.7819
1	2	0.1883	0	0	-1.702	-2.195
1	2	0.6827	1	0	-0.02633	-0.7623
1	2	5.095	1	1	-0.09848	1.23
1	2	0.2374	0	1	-0.3118	-0.6409
1	2	3.547	0	0	-2.494	-2.705
1	2	0.6542	1	0	0.3182	-0.645
1	2	1.095	1	1	-0.9295	-0.3224
1	2	0.2411	1	0	-0.3876	-0.5814
1	2	3.66	1	1	-0.665	-0.3215
1	2	0.8379	0	1	1.057	0.769
1	2	0.6668	0	0	0.3275	0.8823
1	2	3.402	0	1	1.543	-0.2433
1	2	5.424	1	1	0.1936	0.3124
1	2	1.85	0	1	1.182	0.4444
1	2	5.561	1	0	-0.4256	-1.403
1	2	0.4836	1	0	-1.28	-1.495
2	2	0.6055	1	1	1.266	-0.3961
2	2	3.676	1	1	-0.1387	-0.4131
2	2	0.9224	0	1	1.22	1.164
2	2	0.3545	1	0	0.09406	-0.4561
2	2	2.005	1	1	-0.2707	-0.2321
2	2	0.148	0	1	-0.444	0.264
2	2	3.46	0	0	1.562	1.955
2	2	1.589	0	0	0.5984	0.5115
2	2	1.377	0	0	0.426	0.3761
2	2	0.8163	1	1	-0.2339	0.22
2	2	3.616	0	1	0.6091	-0.05511
2	2	1.762	1	1	0.3412	0.8202
2	2	0.08988	0	0	0.3768	0.5864
2	2	0.8106	1	1	2.321	1.391
2	2	5.587	1	1	0.4217	-0.2933
2	2	1.331	0	1	1.38	0.4193
