0	2	3.557	0	0
0	2	1.348	1	1
0	2	5.35	0	0
0	2	0.5157	0	1
0	2	1.913	1	0
0	2	1.642	0	1
0	2	0.1757	1	0
0	2	1.404	1	1
0	2	0.7465	1	0
0	2	0.9643	1	0
0	2	5.021	0	1
0	2	0.1278	0	1
0	2	0.3393	0	0
0	2	0.205	1	1
0	2	1.73	1	1
0	2	3.837	1	0
0	2	1.066	0	1
0	2	0.8893	0	0
0	2	0.6033	0	0
0	2	3.814	1	1
0	2	5.352	0	0
0	2	3.548	1	1
0	2	0.2498	0	0
0	2	1.198	0	0
0	2	1.454	0	1
0	2	1.857	1	0
0	2	3.412	1	1
0	2	0.8066	0	0
0	2	1.799	0	0
0	2	5.511	1	1
0	2	5.708	1	1
0	2	0.0005846	1	1
0	2	1.835	0	0
0	2	1.742	1	0
0	2	3.751	1	1
0	2	5.491	1	1
0	2	3.687	0	0
0	2	0.4623	1	0
0	2	5.355	1	0
0	2	5.389	1	1
0	2	5.291	1	1
0	2	1.927	1	1
0	2	0.4311	0	0
0	2	5.694	0	0
0	2	3.691	0	0
0	2	3.83	1	1
0	2	0.8488	0	0
0	2	1.473	1	1
0	2	0.3096	0	1
0	2	3.592	0	0
1	2	0.8381	1	1
1	2	3.265	0	0
1	2	5.371	1	0
1	2	0.9414	0	1
1	2	0.5596	0	1
1	2	2.12	0	0
1	2	5.736	1	1
1	2	0.436	0	0
1	2	5.597	1	1
1	2	0.9572	0	0
1	2	3.68	1	1
1	2	1.832	1	0
1	2	0.6306	1	1
1	2	3.543	1	1
1	2	1.756	0	1
1	2	1.048	0	0
1	2	5.363	0	1
1	2	0.5588	0	1
1	2	1.202	1	1
1	2	5.415	1	1
1	2	5.168	0	0
1	2	2.007	0	0
1	2	1.662	0	0
1	2	1.615	0	0
1	2	0.7208	0	1
1	2	1.933	0	0
1	2	0.09164	0	1
1	2	0.7	0	1
1	2	0.7437	1	1
1	2	3.772	1	0
1	2	0.635	1	1
1	2	5.856	1	1
1	2	5.694	0	0
1	2	3.817	0	0
1	2	3.604	0	0
