0	2	1.868	0	0
0	2	3.568	0	1
0	2	3.543	0	0
0	2	1.679	0	1
0	2	3.807	1	1
0	2	0.2908	1	1
0	2	0.3587	0	1
0	2	5.492	0	0
0	2	5.394	0	0
0	2	0.9116	1	0
0	2	3.556	0	1
0	2	0.03818	1	0
0	2	3.825	0	0
0	2	3.51	0	0
0	2	5.279	1	1
0	2	1.907	1	1
0	2	0.6519	0	1
0	2	0.02703	0	1
0	2	0.298	0	0
0	2	5.561	1	1
0	2	3.819	1	1
0	2	5.274	1	1
0	2	5.358	1	1
0	2	1.548	1	1
0	2	1.618	1	1
0	2	2.102	1	1
0	2	0.3194	0	1
0	2	0.8676	0	1
0	2	5.132	1	1
0	2	1.49	0	0
0	2	0.4624	1	1
0	2	5.16	0	0
0	2	0.3045	1	1
0	2	0.8349	1	1
0	2	1.863	0	0
0	2	3.731	1	1
0	2	0.8437	1	0
0	2	5.315	1	1
0	2	0.1713	0	1
0	2	5.621	1	1
0	2	0.9724	1	0
0	2	0.4825	0	1
0	2	3.534	0	0
0	2	0.9528	0	0
0	2	1.448	1	1
0	2	0.8572	1	1
0	2	0.8247	0	0
0	2	1.05	1	1
0	2	1.91	0	1
0	2	3.631	0	0
1	2	5.479	0	0
1	2	5.388	0	0
1	2	0.939	0	1
1	2	0.36	1	1
1	2	1.821	1	1
1	2	1.842	1	1
1	2	1.668	0	0
1	2	0.7903	1	1
1	2	5.558	0	0
1	2	3.573	1	1
1	2	0.3243	1	1
1	2	1.006	0	1
1	2	3.443	1	1
1	2	1.58	0	0
1	2	3.587	0	0
1	2	1.553	1	1
1	2	3.339	0	0
1	2	5.334	0	0
1	2	0.3337	1	1
1	2	5.266	1	1
1	2	0.1602	0	0
1	2	3.979	0	0
1	2	3.675	1	1
1	2	1.042	0	1
1	2	0.5538	1	1
1	2	3.488	1	1
1	2	3.498	0	0
1	2	1.247	0	1
1	2	2.019	0	1
1	2	5.186	1	1
1	2	1.73	1	1
1	2	5.412	0	0
1	2	5.064	0	0
1	2	1.038	0	0
1	2	0.7543	0	1
1	2	3.634	0	0
1	2	1.676	0	1
1	2	0.2851	1	1
1	2	5.569	1	1
