0	2	0.6471	0	1	1.119
0	2	5.445	0	0	2.131
0	2	1.998	0	1	0.5906
0	2	5.828	1	1	2.101
0	2	0.02766	1	1	0.1894
0	2	5.071	0	0	-0.9074
0	2	0.3518	1	1	-2.223
0	2	0.6556	1	1	-1.495
0	2	0.6727	0	1	-0.3982
0	2	0.2068	0	0	-0.4409
0	2	0.9453	0	0	1.009
0	2	0.5482	1	1	0.6498
0	2	1.704	0	0	1.124
0	2	1.157	0	1	-1.046
0	2	0.5831	0	1	1.015
0	2	1.728	0	0	-0.5747
0	2	1.863	1	1	-0.7029
0	2	0.6286	1	1	-1.304
0	2	1.013	1	0	-1.074
0	2	1.263	1	0	0.7105
0	2	0.5233	1	0	-0.3223
0	2	1.085	0	0	-1.063
0	2	1.993	1	1	-0.3154
0	2	1.638	0	0	-0.2237
0	2	0.4684	1	1	0.3943
0	2	5.193	1	1	1.542
0	2	0.3126	1	1	1.062
0	2	0.1699	0	1	-0.5211
0	2	1.411	1	0	-0.9961
0	2	5.278	1	1	1.315
0	2	0.6367	1	0	1.919
0	2	5.468	1	1	-2.146
0	2	1.064	0	1	-0.005969
0	2	0.3036	0	1	0.06273
0	2	0.5972	1	0	1.216
0	2	1.552	0	0	0.1579
0	2	1.521	0	0	-1.689
0	2	0.8258	0	0	1.5
0	2	5.601	0	0	-0.2618
0	2	0.2718	1	1	0.4602
0	2	1.726	1	1	0.9504
0	2	0.2348	0	0	0.6664
0	2	1.191	1	1	0.8116
0	2	0.3151	1	1	-1.67
0	2	0.1672	0	1	-0.3731
0	2	5.625	1	1	-0.1435
0	2	0.2213	1	1	0.5756
0	2	0.1653	0	1	-0.8606
0	2	5.145	0	0	0.8318
0	2	5.539	0	0	-1.182
1	2	0.468	0	1	0.03159
1	2	1.965	0	1	0.1193
1	2	0.8549	0	1	0.8367
1	2	1.167	1	1	-0.5231
1	2	5.493	1	1	-2.206
1	2	0.235	1	1	0.1177
1	2	5.986	1	1	-1.003
1	2	0.004523	0	1	-0.2367
1	2	5.311	1	1	-1.178
1	2	1.757	1	0	-0.4254
1	2	0.7588	0	1	0.2785
1	2	1.979	1	1	-0.3906
1	2	0.9125	0	0	0.8725
1	2	0.7128	1	0	0.9985
1	2	0.2147	0	0	1.044
1	2	1.984	1	1	0.01466
1	2	0.4323	0	0	-0.1155
1	2	4.872	0	0	0.401
1	2	1.546	1	1	-0.03986
1	2	0.2264	1	0	1.306
1	2	0.6997	0	1	1.233
1	2	1.036	0	0	1.086
1	2	5.365	0	0	0.04582
1	2	0.348	1	0	-2.478
1	2	0.9117	1	1	-1.624
1	2	1.743	0	1	-0.1293
1	2	0.4483	1	0	0.723
1	2	2.189	1	1	-0.01835
1	2	1.965	1	1	-1.08
1	2	0.5015	0	1	-1.353
1	2	0.08414	0	1	0.9173
1	2	5.664	1	1	0.9685
