0	2	5.362	0	0
0	2	3.788	1	1
0	2	3.503	0	0
0	2	5.797	0	0
0	2	5.361	0	0
0	2	1.141	0	1
0	2	1.793	1	1
0	2	3.661	1	1
0	2	0.5034	1	1
0	2	5.326	1	1
0	2	0.243	0	0
0	2	3.821	0	0
0	2	0.4563	1	1
0	2	3.377	1	1
0	2	0.8234	0	1
0	2	1.794	0	1
0	2	1.132	0	1
0	2	5.017	1	0
0	2	0.9029	0	0
0	2	0.5088	0	0
0	2	6.037	1	1
0	2	0.1551	1	0
0	2	0.4786	1	1
0	2	2.205	0	0
0	2	1.083	0	0
0	2	3.739	1	1
0	2	5.159	1	0
0	2	1.252	1	0
0	2	0.2375	0	1
0	2	5.175	0	0
0	2	0.9372	0	1
0	2	3.571	0	1
0	2	0.4124	1	0
0	2	0.01407	0	0
0	2	1.832	0	0
0	2	1.874	1	0
0	2	0.242	1	1
0	2	0.8337	1	1
0	2	3.451	1	1
0	2	1.522	0	1
0	2	0.9626	1	1
0	2	1.695	0	0
0	2	3.846	1	1
0	2	1.591	0	1
0	2	1.015	1	1
0	2	3.96	1	1
0	2	5.342	0	0
0	2	5.203	0	0
0	2	2.003	1	1
0	2	2.098	0	1
1	2	1.153	0	0
1	2	0.3312	1	1
1	2	0.1461	1	1
1	2	5.596	0	0
1	2	5.519	0	1
1	2	0.8848	1	1
1	2	0.4379	1	1
1	2	3.986	1	1
1	2	0.2822	1	1
1	2	0.3643	0	1
1	2	1.091	0	1
1	2	1.706	0	0
1	2	5.596	1	1
1	2	5.161	0	1
1	2	5.35	0	0
1	2	3.766	1	1
1	2	0.7604	0	1
1	2	3.583	1	1
1	2	1.738	1	1
1	2	1.86	1	1
1	2	5.361	0	0
1	2	3.663	1	0
1	2	0.4897	1	1
1	2	3.667	0	0
1	2	1.741	0	0
1	2	5.169	0	0
1	2	1.036	1	0
1	2	3.27	0	0
1	2	2.202	1	1
1	2	1.625	1	1
1	2	3.506	0	1
1	2	1.693	0	1
1	2	0.5579	1	1
1	2	5.434	1	1
1	2	0.7385	0	0
1	2	1.918	1	1
1	2	0.4468	1	0
1	2	0.6308	1	0
