0	2	3.532	0	0	1.998
0	2	1.987	0	0	0.2428
0	2	0.7637	1	0	-0.6205
0	2	3.595	1	1	-1.193
0	2	3.989	1	1	0.1104
0	2	0.8301	1	0	0.2663
0	2	5.43	1	1	-1.147
0	2	1.574	0	0	-0.3824
0	2	0.539	0	0	-0.6964
0	2	1.013	1	1	0.01383
0	2	1.019	0	0	-2.764
0	2	0.3451	1	0	0.5731
0	2	5.065	1	1	0.2419
0	2	5.224	0	0	0.3592
0	2	5.352	1	1	1.29
0	2	3.702	0	0	0.1543
0	2	5.42	0	0	-0.1322
0	2	0.4979	1	1	-0.4308
0	2	0.8041	1	0	1.508
0	2	1.772	1	1	-3.009
0	2	5.543	1	1	0.7753
0	2	5.19	0	0	-0.9588
0	2	3.626	0	0	1.862
0	2	0.7707	0	1	0.6345
0	2	5.569	1	1	0.1179
0	2	0.06997	0	1	0.9232
0	2	1.632	1	1	-0.4448
0	2	0.209	0	0	1.595
0	2	3.456	0	0	1.078
0	2	0.5972	0	0	1.481
0	2	3.575	1	1	0.1278
0	2	0.6978	0	0	1.405
0	2	1.071	1	1	-1.06
0	2	1.779	0	0	-0.08157
0	2	0.5554	0	0	-1.185
0	2	0.7767	0	0	0.8068
0	2	3.632	1	1	-0.8228
0	2	5.358	1	1	-1.351
0	2	0.9132	1	0	0.6892
0	2	1.81	0	0	-0.622
0	2	0.2966	0	0	-0.8731
0	2	1.475	1	1	-0.9001
0	2	1.904	1	0	-0.553
0	2	0.1899	0	0	-3.333
0	2	5.466	0	0	-1.191
0	2	1.944	1	0	-0.8258
0	2	3.406	1	1	-0.9807
0	2	3.501	1	1	-1.008
0	2	0.724	0	0	0.2137
0	2	1.987	0	0	0.323
1	2	1.763	0	0	1.283
1	2	5.328	0	0	0.6736
1	2	5.275	1	1	0.5915
1	2	1.65	1	0	-2.089
1	2	0.5307	1	0	-0.6076
1	2	0.7663	0	0	0.2339
1	2	0.2585	0	1	0.01735
1	2	1.759	1	0	0.6453
1	2	0.7634	1	1	-0.2813
1	2	0.6705	1	1	-0.3461
1	2	0.5565	1	1	1.525
1	2	2.058	1	1	1.141
1	2	5.341	1	1	-1.033
1	2	5.134	1	1	1.422
1	2	5.493	0	0	-2.111
1	2	0.8061	0	0	-0.8876
1	2	0.5221	0	1	0.1062
1	2	0.3089	1	0	0.5129
1	2	3.317	1	1	-0.4104
1	2	1.574	0	0	1.418
1	2	5.157	1	1	0.01841
1	2	5.238	0	0	-0.8205
1	2	0.2042	0	0	0.294
1	2	1.113	1	1	1.451
1	2	0.9872	1	0	0.9385
1	2	3.476	0	0	-0.01286
1	2	0.9416	0	0	-0.1334
1	2	0.2709	0	0	-1.545
1	2	1.92	1	0	-2.218
1	2	3.344	1	1	1.049
1	2	0.4175	1	1	0.6166
1	2	1.124	0	0	-0.9498
1	2	3.517	0	0	-0.6195
1	2	1.657	1	0	0.4872
1	2	3.265	0	0	0.268
1	2	3.829	1	1	-0.1244
1	2	5.444	0	0	-0.6814
1	2	1.832	0	0	-0.2016
1	2	3.507	1	1	0.9105
1	2	3.462	0	0	0.07148
1	2	1.538	0	0	-0.8179
1	2	0.7948	1	0	0.5748
1	2	5.456	0	0	-0.0144
1	2	0.2542	1	1	0.8865
1	2	0.4145	0	0	-1.504
1	2	0.2408	0	0	-1.05
1	2	1.783	0	0	-0.03544
1	2	3.498	1	1	0.7096
1	2	3.828	0	0	-0.759
1	2	5.617	1	1	0.09557
2	2	0.3815	1	1	1.749
2	2	3.401	0	0	0.747
2	2	1.893	0	0	-0.04973
2	2	0.7551	1	0	-0.9355
2	2	3.6	1	1	0.2525
2	2	0.9259	1	1	-0.07797
2	2	0.6553	0	0	-0.5955
2	2	1.849	0	0	-1.01
2	2	0.04887	0	0	0.7981
2	2	0.4945	1	0	1.573
2	2	0.7104	1	0	-0.8197
2	2	5.484	0	0	0.326
2	2	1.659	0	0	-0.3619
2	2	3.393	0	0	-1.252
2	2	3.728	0	0	-0.7493
2	2	3.639	1	1	-0.3239
2	2	5.374	1	1	1.355
2	2	5.544	0	0	-0.9586
2	2	3.317	0	0	-0.6757
2	2	0.9976	0	0	-1.415
2	2	0.2656	1	0	-0.2632
2	2	0.1164	0	1	-1.126
2	2	1.708	1	1	0.913
2	2	4.799	1	1	-0.7764
2	2	3.7	1	1	0.6012
2	2	0.2053	1	0	0.9939
