0	2	0.5386	0	0	3.037	3.045
0	2	5.244	0	0	0.02755	0.08421
0	2	3.498	0	0	-0.49	-0.5673
0	2	5.526	1	1	0.305	0.4362
0	2	0.3093	0	1	-1.239	-1.117
0	2	5.239	0	1	0.1301	-0.1587
0	2	1.103	1	0	0.1052	-0.182
0	2	1.031	1	0	1.143	0.9235
0	2	1.821	0	0	-0.5599	-0.7954
0	2	0.3505	0	0	-0.5387	-0.4321
0	2	1.753	0	0	-0.9437	-1.085
0	2	1.105	1	0	-0.6079	-1.105
0	2	3.619	0	0	-0.07829	0.1932
0	2	1.831	0	0	-0.41	-0.2583
0	2	0.3307	0	1	-0.6095	-0.3423
0	2	3.563	0	0	-1.009	-0.5726
0	2	3.538	1	0	-0.1278	-0.4583
0	2	1.96	1	1	-0.3432	-0.02426
0	2	1.692	1	1	-0.4097	-0.2134
0	2	2.184	1	0	-0.6846	-0.6967
0	2	0.7692	1	0	0.0726	-0.1147
0	2	1.339	0	0	-0.2451	-0.5093
0	2	3.845	1	1	-1.525	-2.356
0	2	3.463	0	0	2.034	1.29
0	2	0.6994	1	1	0.4836	1.008
0	2	5.526	1	1	0.1026	-0.1229
0	2	1.228	1	1	-0.05244	0.02806
0	2	0.1623	0	1	0.6484	0.9305
0	2	3.59	1	1	-0.4561	-0.339
0	2	5.462	1	1	-0.536	-0.745
0	2	1.009	1	1	0.08843	0.1928
0	2	5.56	1	1	0.1165	-0.2977
0	2	1.648	0	1	-0.4485	-0.507
0	2	0.5714	0	1	1.821	1.752
0	2	0.8353	1	0	0.1477	0.442
0	2	3.292	0	0	-0.5156	-0.3049
0	2	3.729	0	1	-1.217	-0.4344
0	2	1.896	0	0	1.356	1.041
0	2	5.229	0	0	1.223	1.104
0	2	0.5717	1	1	-1.239	-1.028
0	2	3.68	1	1	2.028	1.897
0	2	0.8899	0	0	-0.8856	-1.121
0	2	1.985	1	1	-0.1838	0.1249
0	2	0.8539	1	1	0.2986	0.3256
0	2	0.3021	0	1	-0.894	-0.9812
0	2	5.663	1	1	0.1432	-0.07277
0	2	0.4246	1	1	-1.927	-1.703
0	2	0.4551	1	1	-0.2137	-0.5618
0	2	5.367	0	0	-1.955	-2.318
0	2	5.314	0	0	-0.713	-0.514
