0	2	3.532	0	0	0.3704
0	2	1.987	0	0	-0.3076
0	2	0.7637	1	0	-0.9426
0	2	3.595	1	1	-1.174
0	2	3.989	1	1	0.2745
0	2	0.8301	1	0	-0.08277
0	2	5.43	1	1	-0.629
0	2	1.574	0	0	-1.202
0	2	0.539	0	0	-0.4334
0	2	1.013	1	1	0.07229
0	2	1.019	0	0	-4.055
0	2	0.3451	1	0	0.7635
0	2	5.065	1	1	-0.05991
0	2	5.224	0	0	0.09033
0	2	5.352	1	1	-0.5702
0	2	3.702	0	0	0.1075
0	2	5.42	0	0	0.473
0	2	0.4979	1	1	-0.4496
0	2	0.8041	1	0	1.099
0	2	1.772	1	1	-2.568
0	2	5.543	1	1	0.05893
0	2	5.19	0	0	-0.7256
0	2	3.626	0	0	1.441
0	2	0.7707	0	1	-0.2395
0	2	5.569	1	1	0.4592
0	2	0.06997	0	1	2.393
0	2	1.632	1	1	-2.013
0	2	0.209	0	0	0.8561
0	2	3.456	0	0	-0.3978
0	2	0.5972	0	0	-0.5357
0	2	3.575	1	1	-0.1178
0	2	0.6978	0	0	-0.1055
0	2	1.071	1	1	-0.6777
0	2	1.779	0	0	-0.2326
0	2	0.5554	0	0	-0.3824
0	2	0.7767	0	0	0.9354
0	2	3.632	1	1	-0.9468
0	2	5.358	1	1	-0.6985
0	2	0.9132	1	0	0.4086
0	2	1.81	0	0	0.4706
0	2	0.2966	0	0	-0.6239
0	2	1.475	1	1	-0.8169
0	2	1.904	1	0	0.736
0	2	0.1899	0	0	-1.837
0	2	5.466	0	0	-0.0779
0	2	1.944	1	0	0.3628
0	2	3.406	1	1	-1.012
0	2	3.501	1	1	-0.5847
0	2	0.724	0	0	-0.3509
0	2	1.987	0	0	-0.01019
1	2	1.763	0	0	1.489
1	2	5.328	0	0	1.619
1	2	5.275	1	1	1.013
1	2	1.65	1	0	-1.466
1	2	0.5307	1	0	-0.495
1	2	0.7663	0	0	0.2123
1	2	0.2585	0	1	0.2421
1	2	1.759	1	0	0.7452
1	2	0.7634	1	1	0.1606
1	2	0.6705	1	1	-0.3611
1	2	0.5565	1	1	0.988
1	2	2.058	1	1	1.229
1	2	5.341	1	1	-0.6972
1	2	5.134	1	1	0.4695
1	2	5.493	0	0	-0.8263
1	2	0.8061	0	0	-1.489
1	2	0.5221	0	1	0.05978
1	2	0.3089	1	0	0.9093
1	2	3.317	1	1	0.4142
1	2	1.574	0	0	-0.3232
1	2	5.157	1	1	0.4899
1	2	5.238	0	0	-0.9914
1	2	0.2042	0	0	0.9042
1	2	1.113	1	1	1.6
1	2	0.9872	1	0	0.2431
1	2	3.476	0	0	-0.4129
1	2	0.9416	0	0	-0.1528
1	2	0.2709	0	0	0.04376
1	2	1.92	1	0	-0.4489
1	2	3.344	1	1	0.8419
1	2	0.4175	1	1	0.4429
1	2	1.124	0	0	0.3484
1	2	3.517	0	0	0.08414
1	2	1.657	1	0	1.213
1	2	3.265	0	0	0.3667
1	2	3.829	1	1	-0.1185
1	2	5.444	0	0	-0.7012
1	2	1.832	0	0	0.7082
1	2	3.507	1	1	1.373
1	2	3.462	0	0	-0.6714
1	2	1.538	0	0	-0.7153
1	2	0.7948	1	0	0.693
1	2	5.456	0	0	0.8496
1	2	0.2542	1	1	0.859
1	2	0.4145	0	0	0.896
1	2	0.2408	0	0	-1.392
1	2	1.783	0	0	-0.4075
1	2	3.498	1	1	0.5948
1	2	3.828	0	0	0.9883
1	2	5.617	1	1	2.914
2	2	0.3815	1	1	1.947
2	2	3.401	0	0	0.829
2	2	1.893	0	0	0.5805
2	2	0.7551	1	0	-1.311
2	2	3.6	1	1	0.757
2	2	0.9259	1	1	0.2463
2	2	0.6553	0	0	-0.5499
2	2	1.849	0	0	-1.407
2	2	0.04887	0	0	0.7359
2	2	0.4945	1	0	1.305
2	2	0.7104	1	0	-1.015
2	2	5.484	0	0	0.2638
2	2	1.659	0	0	-0.5436
2	2	3.393	0	0	-0.6688
