0	2	0.6471	0	1	-0.4244
0	2	5.445	0	0	-1.611
0	2	1.998	0	1	0.9409
0	2	5.828	1	1	-0.3483
0	2	0.02766	1	1	-1.042
0	2	5.071	0	0	-0.06636
0	2	0.3518	1	1	0.8532
0	2	0.6556	1	1	0.6673
0	2	0.6727	0	1	-0.8479
0	2	0.2068	0	0	0.8081
0	2	0.9453	0	0	0.1247
0	2	0.5482	1	1	0.06272
0	2	1.704	0	0	1.262
0	2	1.157	0	1	-0.203
0	2	0.5831	0	1	0.4118
0	2	1.728	0	0	-1.744
0	2	1.863	1	1	-1.611
0	2	0.6286	1	1	-0.06636
0	2	1.013	1	0	-2.367
0	2	1.263	1	0	0.2438
0	2	0.5233	1	0	0.2438
0	2	1.085	0	0	1.107
0	2	1.993	1	1	-1.744
0	2	1.638	0	0	0.8532
0	2	0.4684	1	1	1.025
0	2	5.193	1	1	-1.366
0	2	0.3126	1	1	-0.2745
0	2	0.1699	0	1	0.5174
0	2	1.411	1	0	0.6184
0	2	5.278	1	1	-0.6691
0	2	0.6367	1	0	0.6184
0	2	5.468	1	1	-0.0009232
0	2	1.064	0	1	2.049
0	2	0.3036	0	1	-0.6691
0	2	0.5972	1	0	0.8975
0	2	1.552	0	0	-0.2745
0	2	1.521	0	0	0.3012
0	2	0.8258	0	0	0.3012
0	2	5.601	0	0	-1.611
0	2	0.2718	1	1	1.609
0	2	1.726	1	1	-0.06636
0	2	0.2348	0	0	0.2438
0	2	1.191	1	1	0.2438
0	2	0.3151	1	1	0.8975
0	2	0.1672	0	1	0.3571
0	2	5.625	1	1	0.2438
0	2	0.2213	1	1	0.8081
0	2	0.1653	0	1	0.7621
0	2	5.145	0	0	0.3012
0	2	5.539	0	0	-2.367
1	2	0.468	0	1	0.9219
1	2	1.965	0	1	0.6537
1	2	0.8549	0	1	2.193
1	2	1.167	1	1	-0.4046
1	2	5.493	1	1	-1.152
1	2	0.235	1	1	0.04285
1	2	5.986	1	1	0.3622
1	2	0.004523	0	1	2.149
1	2	5.311	1	1	0.04285
1	2	1.757	1	0	-0.6017
1	2	0.7588	0	1	0.7905
1	2	1.979	1	1	0.7905
1	2	0.9125	0	0	1.288
1	2	0.7128	1	0	0.7228
1	2	0.2147	0	0	0.5832
1	2	1.984	1	1	0.2063
1	2	0.4323	0	0	-2.28
1	2	4.872	0	0	-0.3102
1	2	1.546	1	1	-1.811
1	2	0.2264	1	0	1.11
1	2	0.6997	0	1	-1.152
1	2	1.036	0	0	-0.2184
1	2	5.365	0	0	-2.824
1	2	0.348	1	0	0.04285
1	2	0.9117	1	1	0.2852
1	2	1.743	0	1	0.04285
1	2	0.4483	1	0	1.721
1	2	2.189	1	1	-1.274
1	2	1.965	1	1	0.04285
1	2	0.5015	0	1	0.04285
1	2	0.08414	0	1	0.5832
1	2	5.664	1	1	0.4375
1	2	0.3442	1	1	-1.96
1	2	0.6851	1	1	-0.4046
1	2	1.018	1	1	0.2852
1	2	0.9208	0	1	0.3622
1	2	1.732	0	0	-0.7048
1	2	0.2554	0	0	-0.129
1	2	1.858	1	1	-0.5017
1	2	0.2049	0	1	0.1256
1	2	0.02246	1	1	0.7905
1	2	0.5021	0	1	0.3622
1	2	5.556	0	0	0.2852
1	2	5.586	0	0	0.1256
1	2	5.254	1	1	-0.6017
1	2	0.404	0	1	0.04285
1	2	0.4755	0	1	0.4375
1	2	5.369	0	0	-0.3102
1	2	0.8905	1	1	-1.274
1	2	0.09291	1	1	0.04285
2	2	0.699	0	0	0.1709
2	2	0.6552	0	0	0.6747
2	2	1.957	0	0	0.8456
2	2	0.8349	1	1	-1.355
